"DATA_YEAR","SUSPECT_USING_ID","OFFENSE_ID"
2019,4,145067541
2019,4,145059343
2019,3,145067554
2019,4,145062938
2019,4,145059374
2019,4,145067570
2019,4,145049496
2019,4,145049497
2019,4,145045259
2019,4,145049508
2019,4,145054458
2019,4,145045279
2019,4,145045285
2019,3,145049540
2019,4,145049543
2019,4,145049553
2019,4,145049561
2019,4,145049590
2019,4,145049669
2019,4,145049801
2019,4,145049802
2019,4,145054711
2019,4,145045600
2019,4,145049860
2019,4,145049861
2019,4,145045653
2019,4,145054792
2019,3,145045658
2019,4,145045700
2019,4,145045736
2019,4,145045740
2019,4,145049983
2019,4,145045765
2019,4,145049994
2019,4,145054908
2019,3,145050005
2019,4,145054927
2019,4,145054926
2019,4,145050042
2019,4,145054954
2019,4,145045869
2019,4,145045882
2019,4,145054981
2019,3,145054982
2019,4,145050105
2019,3,145050133
2019,4,145055032
2019,4,145055034
2019,4,145055035
2019,4,145045912
2019,4,145055038
2019,4,145055039
2019,4,145050184
2019,4,145055041
2019,4,145046008
2019,4,148379548
2019,4,135828212
2019,4,135828211
2019,4,135825002
2019,4,135818754
2019,4,135818755
2019,4,135818895
2019,4,148381811
2019,4,148379557
2019,3,135825193
2019,4,148386199
2019,4,148379599
2019,4,148386211
2019,4,135828812
2019,4,135825527
2019,4,148386212
2019,4,148381896
2019,4,135825591
2019,4,135819273
2019,4,148386252
2019,4,148381989
2019,4,148379687
2019,4,148386268
2019,4,148381994
2019,4,135829141
2019,4,135829140
2019,4,148382018
2019,4,148382037
2019,4,148386306
2019,4,148379721
2019,4,148382047
2019,4,148382060
2019,4,148386317
2019,4,148386329
2019,4,148379732
2019,4,148382131
2019,4,148386343
2019,4,148382201
2019,4,148382200
2019,4,148382266
2019,4,148379815
2019,4,135829420
2019,4,135825866
2019,4,135819539
2019,1,135819540
2019,4,135829428
2019,4,135819549
2019,4,135819550
2019,4,135819551
2019,4,135825883
2019,4,148382297
2019,4,135825951
2019,4,135829535
2019,4,135819620
2019,4,135819624
2019,4,135829555
2019,4,135819637
2019,4,135825978
2019,4,135825984
2019,4,135829576
2019,4,135825993
2019,4,135825992
2019,4,135829582
2019,1,135826000
2019,4,135819657
2019,4,135826012
2019,4,135826026
2019,4,135819678
2019,4,135829630
2019,4,135829631
2019,4,148382309
2019,4,135819688
2019,4,135829645
2019,4,135819711
2019,4,135826072
2019,4,135819739
2019,4,135819731
2019,4,135819746
2019,4,135829677
2019,4,148379843
2019,4,148379852
2019,4,135831174
2019,4,135819806
2019,4,148379853
2019,4,135819877
2019,4,135831262
2019,4,148379875
2019,4,148379877
2019,4,135831289
2019,4,135819904
2019,4,135831301
2019,4,135829905
2019,4,148386481
2019,4,148379897
2019,4,148382398
2019,4,148379913
2019,4,148386504
2019,4,148382425
2019,4,135820100
2019,4,135820105
2019,4,135820108
2019,4,148382438
2019,4,135831625
2019,4,135831636
2019,4,148379953
2019,4,148382486
2019,4,135820302
2019,4,135831705
2019,4,135830445
2019,4,135820324
2019,4,135831740
2019,4,136768538
2019,4,136759620
2019,4,136768562
2019,4,136768568
2019,4,136759640
2019,4,136759645
2019,4,136763950
2019,4,136768657
2019,4,136768658
2019,4,136759721
2019,4,136759764
2019,4,136763990
2019,4,136764007
2019,4,136759813
2019,4,136759887
2019,4,136768811
2019,4,136759901
2019,4,136759913
2019,4,136764127
2019,4,136759927
2019,3,136764134
2019,4,136768853
2019,4,136759935
2019,4,136764150
2019,4,136764151
2019,4,136764154
2019,4,136768876
2019,4,136768881
2019,4,136759964
2019,4,136759965
2019,1,136764187
2019,4,136768896
2019,4,136768898
2019,4,136764201
2019,4,136768907
2019,1,136768910
2019,3,136768910
2019,1,136768911
2019,3,136768911
2019,3,136768922
2019,3,136768923
2019,4,136768940
2019,4,136760015
2019,3,136760019
2019,3,136760018
2019,4,136760025
2019,3,136760050
2019,4,136760057
2019,4,136764274
2019,4,136764276
2019,4,136764295
2019,4,136760076
2019,4,136760077
2019,4,136769002
2019,4,136760095
2019,4,136764317
2019,4,136764318
2019,3,136769009
2019,4,136769017
2019,3,136764346
2019,4,136760108
2019,4,136760119
2019,3,136760117
2019,4,136769060
2019,4,136769059
2019,2,136764377
2019,4,136760128
2019,4,136764388
2019,4,136764384
2019,1,136769084
2019,3,136764396
2019,4,136769097
2019,4,136769114
2019,4,136760166
2019,4,136764414
2019,4,136769120
2019,4,136764427
2019,4,136769140
2019,4,136760200
2019,4,136760203
2019,4,136760213
2019,4,136764467
2019,4,136769201
2019,4,136764503
2019,4,136760250
2019,1,136769225
2019,4,136769236
2019,4,135820580
2019,4,135832106
2019,4,135830850
2019,2,135820661
2019,4,135820664
2019,4,135832178
2019,4,135820683
2019,4,136023252
2019,4,136027732
2019,3,136015664
2019,4,136015671
2019,4,136015690
2019,4,136667035
2019,4,136009860
2019,4,136010061
2019,4,136018243
2019,3,136016103
2019,3,136016102
2019,4,136016115
2019,4,136016123
2019,4,136016126
2019,4,136018319
2019,4,136016133
2019,4,136018763
2019,4,136011019
2019,4,136011018
2019,4,136018839
2019,4,136021782
