"DATA_YEAR","VICTIM_ID","OFFENSE_ID"
2019,135336379,149149611
2019,135342480,149152345
2019,135336378,149152347
2019,135342489,149152351
2019,135342499,149152364
2019,135342511,149152376
2019,135342533,149152404
2019,135342548,149149662
2019,135336430,149149667
2019,135342574,149149696
2019,135342606,149149724
2019,135342606,149149721
2019,135336495,149152449
2019,135336497,149149734
2019,135336496,149149727
2019,135336495,149149727
2019,135342619,149149741
2019,135336498,149149741
2019,135342632,149149757
2019,135342632,149152479
2019,135342664,149152512
2019,135342672,149152519
2019,135336581,149149819
2019,135342680,149149806
2019,135342679,149149806
2019,135342685,149149826
2019,135342691,149152536
2019,135342708,149152551
2019,135342710,149149854
2019,135342708,149149854
2019,135342717,149149869
2019,135336618,149149874
2019,135336618,149152565
2019,135336623,149152573
2019,135336627,149152561
2019,135336630,149152577
2019,135342732,149152578
2019,135336625,149152560
2019,135342736,149149881
2019,135336648,149149904
2019,135342756,149152597
2019,135336671,149149928
2019,135342766,149149928
2019,135336675,149152607
2019,135342776,149149943
2019,135342782,149152614
2019,135336691,149149956
2019,135336698,149149967
2019,135342787,149152623
2019,135336697,149149964
2019,135336697,149152621
2019,135342789,149152628
2019,135342794,149152619
2019,135342794,149149961
2019,135336704,149149969
2019,135336717,149152641
2019,135336719,149149984
2019,135336718,149149984
2019,135342796,149152634
2019,135336734,149150008
2019,135342813,149152652
2019,135336747,149150021
2019,135336750,149150022
2019,135336755,149150026
2019,135336757,149150028
2019,123305850,136769993
2019,123311378,136769998
2019,123305861,136770002
2019,123305864,136770002
2019,123311389,136770002
2019,123307932,136770014
2019,123305894,136765318
2019,123307954,136761133
2019,123311436,136770038
2019,123305923,136770045
2019,123305927,136770051
2019,123307981,136770056
2019,123311485,136765371
2019,123305952,136765371
2019,123305972,136765385
2019,123305980,136765390
2019,123305980,136770095
2019,123306003,136770112
2019,123308059,136771225
2019,123311615,136770195
2019,123306112,136771327
2019,123316128,136771340
2019,123311656,136771350
2019,123311669,136765529
2019,123316147,136765529
2019,123308170,136765544
