"DATA_YEAR","PROPERTY_ID","PROP_DESC_ID","PROPERTY_VALUE","DATE_RECOVERED","NIBRS_PROP_DESC_ID"
2019,125962853,52,0,,139869574
2019,125966266,49,200,,139873117
2019,125966266,13,3850,,139873115
2019,125966266,63,250,,139873116
2019,125963568,16,700,,139870500
2019,125966595,51,0,,139873532
2019,125966595,63,350,,139873533
2019,125963672,25,150,,139870631
2019,125963672,63,250,,139870632
2019,125966668,26,168,,139873626
2019,125966672,63,333,,139870663
2019,125966679,63,409,,139873646
2019,125966679,9,0,,139870691
2019,125963717,52,0,,139870704
2019,125963750,63,0,,139873685
2019,125966718,63,10,,139870760
2019,125963863,63,713,,139870891
2019,125963914,3,1000,,139870963
2019,125966835,3,300,,139873820
2019,125963937,36,8351,,139870984
2019,125966854,54,750,,139873842
2019,125966854,50,25,,139873844
2019,125966854,4,450,,139873843
2019,125963988,3,1,,139871056
2019,125964001,63,230,,139871066
2019,125966905,16,445,,139871123
2019,125964054,37,200,,139871121
2019,125964194,9,0,,139874016
2019,125967003,36,50,,139871371
2019,125964247,63,0,,139871383
2019,125967020,63,1000,,139874066
2019,125964269,20,5,,139871414
2019,125964276,25,1,,139871419
2019,125964274,63,92,,139874073
2019,125967025,3,92,,139874072
2019,125967045,52,0,,139874094
2019,125967053,51,0,,139874100
2019,125964363,6,90,,139874150
2019,125964363,63,0,,139871541
2019,125967089,27,340,,139874154
2019,125969647,63,320,,139871866
2019,125969675,52,0,,139871918
2019,125969763,10,,,139872033
2019,125969776,63,3,,139872051
2019,125967412,6,700,,139874580
2019,125967412,63,150,,139874583
2019,125967412,25,50,,139874582
2019,125969861,63,20,,139872146
2019,125969859,19,4,21-SEP-19,139872145
2019,125967419,10,,,139872147
2019,125969862,19,4,,139872148
2019,125967440,63,1,,139874605
2019,125969897,4,50,,139872199
2019,125969904,36,500,,139872203
2019,125967991,37,8000,28-DEC-19,139875334
2019,125967992,37,8000,,139875335
2019,125970651,7,2300,,139878183
2019,125970651,8,200,,139878185
2019,125970648,3,1200,,139878181
2019,125970765,38,75,,139878323
2019,125968170,4,40,,139875561
2019,125968190,63,1,,139875589
2019,125968190,25,200,,139875585
2019,125968190,9,0,,139875587
2019,125968190,20,235,,139875584
2019,125968232,63,50,,139875638
2019,125970931,20,1500,,139875645
2019,125968247,36,400,17-OCT-19,139875657
2019,125968248,36,1180,,139878571
2019,125970963,3,500,,139878589
2019,125970990,20,1000,09-AUG-19,139878615
2019,125970992,20,1000,,139878617
2019,125968272,25,30,,139875687
2019,125971027,7,600,,139875702
2019,125971024,3,35000,,139878657
2019,125971027,20,500,,139875703
2019,125971027,6,800,,139878658
2019,125971085,36,500,,139878739
2019,125971103,25,1,,139878759
2019,125968341,37,1,,139878784
2019,125971134,63,125,,139878798
2019,125971139,3,1300,,139875777
2019,125971174,16,40,,139878852
2019,125968388,3,300,,139875814
2019,125968389,16,60,,139875815
2019,125971218,3,1,,139875821
2019,125968409,42,1000,,139878944
2019,125968412,38,500,,139875838
2019,125968433,38,400,,139875867
2019,125971313,25,40,,139879027
2019,125971313,9,0,,139879028
2019,125971313,20,4906,,139875873
2019,125968443,24,2500,,139875886
2019,125971354,7,1000,,139879073
2019,125968466,37,500,,139875919
2019,125968485,63,50,,139875933
2019,125971441,3,3000,,139879171
2019,125971453,20,4000,,139879185
2019,125971458,21,1,,139879192
2019,125971458,25,10,,139875955
2019,125971458,63,1,,139879193
2019,125971505,25,943,,139876005
2019,125971505,16,180,,139876006
2019,125971505,63,776,,139876010
2019,125971505,17,110,,139876007
2019,125968612,3,3000,,139876067
2019,125971574,63,0,,139879356
2019,125971574,20,1,,139876084
2019,125971574,9,0,,139879354
2019,125938762,37,300,,139838082
2019,125934394,51,0,,139836527
2019,125938886,10,,,139836560
2019,125938894,10,,,139838185
2019,125934440,10,,,139836599
2019,125944633,63,440,,139842533
2019,125944633,16,395,,139842531
2019,125944633,26,370,,139842532
2019,125940186,25,5780,,139842540
2019,125944643,3,450,,139839130
2019,125944653,24,1800,,139842553
