"DATA_YEAR","SUSPECT_USING_ID","OFFENSE_ID"
2018,4,119791626
2018,4,119791741
2018,1,119791877
2018,4,119791923
2018,4,119791928
2018,4,119792016
2018,4,119792091
2018,4,119792273
2018,4,119792343
2018,3,119792377
2018,4,119792378
2018,4,119792447
2018,4,119792514
2018,4,119792517
2018,4,119792545
2018,4,119792669
2018,4,119792668
2018,4,119792719
2018,4,119792822
2018,4,119792841
2018,4,119792837
2018,4,119792959
2018,4,119793028
2018,4,119793122
2018,4,119793168
2018,4,119793574
2018,4,119793612
2018,4,119793743
2018,4,119793747
2018,4,119793861
2018,4,119793862
2018,4,119793896
2018,4,119793958
2018,4,119794064
2018,4,119794066
2018,4,119794112
2018,4,121483486
2018,4,121483698
2018,4,121483778
2018,4,121483829
