"DATA_YEAR","PROPERTY_ID","INCIDENT_ID","PROP_LOSS_ID","STOLEN_COUNT","RECOVERED_COUNT"
2018,104483539,99508267,4,,
2018,104483545,99508273,7,,
2018,104490929,99502597,4,,
2018,104490968,99506019,7,1,
2018,104490979,99506031,7,,
2018,104491017,99508365,7,,
2018,104487522,99508370,7,,
2018,104491040,99506083,7,,
2018,104493666,99508385,4,,
2018,104493676,99506088,7,1,
2018,104493675,99506088,5,,1
2018,104493711,99512798,7,,
2018,104491091,99512798,4,,
2018,104487595,99508442,7,,
2018,104491132,99506154,7,,
2018,104487609,99506154,4,,
2018,104491154,99508463,7,,
2018,104493747,99508463,5,,
2018,104493762,99506197,7,,
2018,104493772,99506207,6,,
2018,104493787,99512906,7,,
2018,104493786,99512906,5,,
2018,104487696,99506243,7,,
2018,104491245,99512946,4,,
2018,104493818,99508553,7,,
2018,104487749,99508568,7,,
2018,104487767,99508578,7,,
2018,104491303,99506302,7,,
2018,104491308,99506311,7,,
2018,104491338,99506332,7,,
2018,104487809,99506337,7,,
2018,104493883,99513061,7,,
2018,104493897,99513082,5,,1
2018,104491364,99513082,7,1,
2018,104491379,99513102,4,,
2018,104487846,99513102,7,,
2018,104487848,99513105,4,,
2018,104491387,99513105,7,,
2018,104487859,99506383,4,,
2018,104491397,99506383,1,,
2018,104493925,99513123,7,,
2018,104493932,99508662,7,,
2018,104487878,99506406,7,,
2018,104493945,99506406,5,,
2018,104491442,99506427,7,,
2018,104487940,99506458,5,,1
2018,104491469,99506458,7,1,
2018,104491484,99508724,7,,
2018,104494004,99506476,5,,1
2018,104491491,99506476,7,1,
2018,104488004,99506512,4,,
2018,104488009,99513255,7,,
2018,104488015,99506522,4,,
2018,104491554,99513297,4,,
2018,104491555,99513297,7,,
2018,104494069,99506546,7,,
2018,104494076,99506556,1,,
2018,104491620,99508820,4,,
2018,104491621,99508820,7,,
2018,104488148,99506618,4,,
2018,104488149,99506618,7,,
2018,104491652,99506626,4,,
2018,104494137,99506631,7,,
2018,104494136,99506631,4,,
2018,104488178,99506641,7,,
2018,104491684,99506656,4,,
2018,104491681,99506656,1,,
2018,104491694,99506661,7,,
2018,104494168,99506682,7,,
2018,104494183,99508910,4,,
2018,104488254,99508910,7,,
2018,104494206,99506716,7,,
2018,104491756,99506725,7,,
2018,104494236,99508961,7,,
2018,104488343,99513575,7,,
2018,104491794,99506771,1,,
2018,104488353,99506773,7,,
2018,104491797,99506773,4,,
